symbol,direction,model,entry_ts,exit_ts,entry_price,exit_price,size_usdt,pnl,r_value,exit_reason,bars_held
ETH/USDT,short,swing_low_continuation,2023-05-12 03:00:00+00:00,2023-05-12 21:00:00+00:00,1770.15,1809.49056484,70828.81,-1574.1295,-1.0,sl,36
SOL/USDT,short,swing_low_continuation,2023-05-16 13:30:00+00:00,2023-05-17 14:30:00+00:00,20.85,20.42874112,69988.38,1414.0636,1.5095,tp,50
SOL/USDT,short,swing_low_continuation,2023-05-21 20:30:00+00:00,2023-05-21 21:00:00+00:00,20.05,19.47699354,70483.3,2014.3335,30.5472,tp,1
BTC/USDT,short,swing_low_continuation,2023-05-21 21:30:00+00:00,2023-05-22 00:30:00+00:00,26704.68,26554.59146309,71188.32,400.1003,0.5386,tp,6
SOL/USDT,short,swing_low_continuation,2023-05-21 21:30:00+00:00,2023-05-22 00:30:00+00:00,19.61,19.31720829,71188.32,1062.8939,0.7537,tp,6
BTC/USDT,short,swing_low_continuation,2023-05-22 01:00:00+00:00,2023-05-22 06:00:00+00:00,26656.1,26910.71443039,71700.37,-684.8695,-1.0,sl,10
SOL/USDT,short,swing_low_continuation,2023-05-22 01:00:00+00:00,2023-05-22 09:30:00+00:00,19.48,19.88668431,71700.37,-1496.8899,-1.0,sl,17
SOL/USDT,short,swing_low_continuation,2023-05-22 17:30:00+00:00,2023-05-23 03:00:00+00:00,19.58,20.03585289,70936.75,-1651.518,-1.0,sl,19
BTC/USDT,short,swing_low_continuation,2023-05-24 06:30:00+00:00,2023-05-24 13:30:00+00:00,26741.27,26459.93372784,70358.72,740.2214,0.9801,tp,14
SOL/USDT,short,swing_low_continuation,2023-05-24 13:30:00+00:00,2023-05-24 13:30:00+00:00,19.38,18.7348182,70358.72,2342.3202,3.2425,tp,0
ETH/USDT,short,swing_low_continuation,2023-05-24 13:30:00+00:00,2023-05-24 14:00:00+00:00,1815.27,1784.14198002,70358.72,1206.5024,2.7323,tp,1
BTC/USDT,short,swing_low_continuation,2023-05-24 14:00:00+00:00,2023-05-24 14:00:00+00:00,26442.85,26174.45490397,71437.61,725.0922,0.7999,tp,0
BTC/USDT,short,swing_low_continuation,2023-05-24 14:30:00+00:00,2023-05-25 01:00:00+00:00,26299.8,25963.0538394,72113.67,923.3531,1.0524,tp,21
ETH/USDT,short,swing_low_continuation,2023-05-24 14:30:00+00:00,2023-05-25 01:00:00+00:00,1787.61,1766.29755287,72113.67,859.7618,0.8089,tp,21
SOL/USDT,short,swing_low_continuation,2023-05-24 14:00:00+00:00,2023-05-25 12:00:00+00:00,19.12,19.57897725,71437.61,-1714.866,-1.0,sl,44
ETH/USDT,short,swing_low_continuation,2023-05-25 01:30:00+00:00,2023-05-25 12:00:00+00:00,1769.15,1809.49512542,72737.76,-1658.7706,-1.0,sl,21
BTC/USDT,short,swing_low_continuation,2023-05-25 01:30:00+00:00,2023-05-25 19:00:00+00:00,25968.07,26566.81749966,72737.76,-1677.1193,-1.0,sl,35
ETH/USDT,long,pullback_long,2023-05-27 11:30:00+00:00,2023-05-27 13:30:00+00:00,1826.73,1818.32998105,70969.99,-326.3478,-1.0,sl,4
ETH/USDT,long,pullback_long,2023-05-29 17:30:00+00:00,2023-05-30 03:00:00+00:00,1886.51,1909.70660009,70855.77,871.2453,1.1989,tp,19
ETH/USDT,long,pullback_long,2023-05-30 16:30:00+00:00,2023-05-31 04:30:00+00:00,1900.75,1882.5459834,71160.71,-681.5261,-1.0,sl,24
SOL/USDT,long,pullback_long,2023-05-31 03:30:00+00:00,2023-05-31 04:30:00+00:00,21.09,20.72928848,71160.71,-1217.0928,-1.0,sl,2
BTC/USDT,short,swing_low_continuation,2023-05-31 10:30:00+00:00,2023-06-01 02:30:00+00:00,27079.53,26758.94468401,70496.19,834.5803,0.9186,tp,32
BTC/USDT,short,swing_low_continuation,2023-06-01 03:00:00+00:00,2023-06-01 16:30:00+00:00,26719.26,27147.93675726,70788.29,-1135.7086,-1.0,sl,27
BTC/USDT,long,pullback_long,2023-06-03 18:30:00+00:00,2023-06-03 19:30:00+00:00,27177.92,27035.79643279,70390.8,-368.1,-1.0,sl,2
SOL/USDT,long,pullback_long,2023-06-03 14:00:00+00:00,2023-06-03 21:00:00+00:00,21.15,20.95953928,70390.8,-633.8857,-1.0,sl,14
ETH/USDT,short,swing_low_continuation,2023-06-05 10:30:00+00:00,2023-06-05 15:00:00+00:00,1867.08,1849.84171443,70040.1,646.6628,1.1223,tp,9
ETH/USDT,short,swing_low_continuation,2023-06-05 16:00:00+00:00,2023-06-05 16:00:00+00:00,1820.69,1799.63419139,70266.43,812.6131,0.8062,tp,0
BTC/USDT,short,swing_low_continuation,2023-06-06 12:30:00+00:00,2023-06-06 14:00:00+00:00,25550.39,25895.91372816,70550.85,-954.0752,-1.0,sl,3
ETH/USDT,short,swing_low_continuation,2023-06-06 12:30:00+00:00,2023-06-06 14:00:00+00:00,1807.67,1828.64205677,70550.85,-818.5103,-1.0,sl,3
SOL/USDT,short,swing_low_continuation,2023-06-06 01:30:00+00:00,2023-06-06 19:30:00+00:00,19.87,20.48400126,70550.85,-2180.0861,-1.0,sl,36
SOL/USDT,short,swing_low_continuation,2023-06-07 14:30:00+00:00,2023-06-07 17:00:00+00:00,19.53,18.91324084,69167.41,2184.313,1.2312,tp,5
SOL/USDT,short,swing_low_continuation,2023-06-07 18:30:00+00:00,2023-06-08 03:00:00+00:00,19.07,18.39758802,69931.92,2465.8134,1.1786,tp,17
SOL/USDT,short,swing_low_continuation,2023-06-08 03:30:00+00:00,2023-06-09 10:30:00+00:00,18.28,19.14839374,70794.96,-3363.1236,-1.0,sl,62
SOL/USDT,short,swing_low_continuation,2023-06-10 00:30:00+00:00,2023-06-10 02:30:00+00:00,17.21,16.29665186,69617.86,3694.6742,1.8671,tp,4
SOL/USDT,short,swing_low_continuation,2023-06-10 03:00:00+00:00,2023-06-10 04:00:00+00:00,16.45,15.681909,70911.0,3311.0092,0.8,tp,2
BTC/USDT,short,swing_low_continuation,2023-06-10 18:30:00+00:00,2023-06-11 19:00:00+00:00,25618.93,26083.50203681,72069.85,-1306.91,-1.0,sl,49
BTC/USDT,short,swing_low_continuation,2023-06-15 06:30:00+00:00,2023-06-15 18:30:00+00:00,25007.05,25333.08456597,71612.43,-933.6618,-1.0,sl,24
ETH/USDT,short,swing_low_continuation,2023-06-15 06:30:00+00:00,2023-06-15 18:30:00+00:00,1643.5,1668.15700902,71612.43,-1074.3829,-1.0,sl,24
BTC/USDT,long,pullback_long,2023-06-20 15:30:00+00:00,2023-06-20 15:30:00+00:00,26793.01,27084.20635991,70909.62,770.672,1.2,tp,0
ETH/USDT,long,pullback_long,2023-06-22 17:30:00+00:00,2023-06-23 15:30:00+00:00,1881.44,1914.38763012,71179.35,1246.4872,1.1992,tp,44
BTC/USDT,long,pullback_long,2023-06-24 09:00:00+00:00,2023-06-24 15:30:00+00:00,30608.81,30291.08215884,71615.62,-743.3898,-1.0,sl,13
SOL/USDT,long,pullback_long,2023-06-24 09:00:00+00:00,2023-06-24 15:30:00+00:00,17.16,16.77683898,71615.62,-1599.0859,-1.0,sl,13
ETH/USDT,long,pullback_long,2023-06-23 22:30:00+00:00,2023-06-25 06:00:00+00:00,1885.36,1923.84769282,71615.62,1461.9595,1.1993,tp,63
BTC/USDT,long,pullback_long,2023-06-25 14:30:00+00:00,2023-06-25 18:00:00+00:00,30694.69,30411.69866536,71307.44,-657.4228,-1.0,sl,7
SOL/USDT,long,pullback_long,2023-06-25 14:00:00+00:00,2023-06-26 01:00:00+00:00,16.99,16.54408229,71307.44,-1871.5274,-1.0,sl,22
BTC/USDT,long,pullback_long,2023-06-27 10:00:00+00:00,2023-06-27 10:00:00+00:00,30377.97,30636.6352512,70422.31,599.6386,1.2001,tp,0
ETH/USDT,short,swing_low_continuation,2023-06-28 20:30:00+00:00,2023-06-29 10:00:00+00:00,1829.3,1862.8389213,70632.18,-1294.991,-1.0,sl,27
BTC/USDT,long,pullback_long,2023-06-29 21:00:00+00:00,2023-06-30 03:30:00+00:00,30398.97,30809.38914357,70178.94,947.492,1.2001,tp,13
BTC/USDT,long,pullback_long,2023-07-02 03:30:00+00:00,2023-07-02 15:00:00+00:00,30542.85,30406.68345295,70510.56,-314.3511,-1.0,sl,23
ETH/USDT,long,pullback_long,2023-07-02 04:30:00+00:00,2023-07-02 15:00:00+00:00,1916.02,1903.18830739,70510.56,-472.2131,-1.0,sl,21
ETH/USDT,long,pullback_long,2023-07-02 16:00:00+00:00,2023-07-02 22:00:00+00:00,1918.6,1941.82544526,70235.26,850.2268,1.2011,tp,12
ETH/USDT,long,pullback_long,2023-07-04 02:30:00+00:00,2023-07-04 19:00:00+00:00,1955.07,1937.25505131,70532.84,-642.7079,-1.0,sl,33
BTC/USDT,long,pullback_long,2023-07-04 11:00:00+00:00,2023-07-04 19:00:00+00:00,31025.63,30778.88099406,70532.84,-560.9526,-1.0,sl,16
ETH/USDT,short,swing_low_continuation,2023-07-05 10:30:00+00:00,2023-07-06 08:30:00+00:00,1922.95,1932.80171015,70111.56,-359.1975,-1.0,sl,44
ETH/USDT,short,swing_low_continuation,2023-07-06 21:30:00+00:00,2023-07-06 23:00:00+00:00,1878.98,1849.02881192,69985.84,1115.5835,0.9717,tp,3
BTC/USDT,short,swing_low_continuation,2023-07-06 23:30:00+00:00,2023-07-10 18:30:00+00:00,30052.02,30478.87602446,70376.3,-999.6182,-1.0,sl,182
ETH/USDT,short,swing_low_continuation,2023-07-06 23:30:00+00:00,2023-07-10 18:30:00+00:00,1859.36,1881.51904837,70376.3,-838.7143,-1.0,sl,182
BTC/USDT,long,pullback_long,2023-07-12 14:00:00+00:00,2023-07-12 19:00:00+00:00,30666.33,30372.81374599,69732.88,-667.4334,-1.0,sl,10
SOL/USDT,long,pullback_long,2023-07-12 22:00:00+00:00,2023-07-13 01:00:00+00:00,22.07,21.56958867,69499.28,-1575.8146,-1.0,sl,6
BTC/USDT,long,pullback_long,2023-07-14 11:00:00+00:00,2023-07-14 17:00:00+00:00,31175.0,30893.94633218,68947.74,-621.5883,-1.0,sl,12
SOL/USDT,long,pullback_long,2023-07-15 15:30:00+00:00,2023-07-16 02:00:00+00:00,27.78,26.61583462,68730.19,-2880.2487,-1.0,sl,21
BTC/USDT,short,swing_low_continuation,2023-07-15 14:30:00+00:00,2023-07-17 10:00:00+00:00,30288.17,30054.52382755,68730.19,530.192,0.8234,tp,87
ETH/USDT,short,swing_low_continuation,2023-07-17 16:30:00+00:00,2023-07-17 18:30:00+00:00,1910.77,1885.43760678,67907.67,900.2987,1.386,tp,4
BTC/USDT,short,swing_low_continuation,2023-07-17 17:30:00+00:00,2023-07-17 18:30:00+00:00,30128.72,29788.57209209,67907.67,766.6656,1.6627,tp,2
BTC/USDT,short,swing_low_continuation,2023-07-17 19:00:00+00:00,2023-07-17 21:30:00+00:00,29802.38,30154.96792882,68491.1,-810.3089,-1.0,sl,5
ETH/USDT,short,swing_low_continuation,2023-07-17 19:00:00+00:00,2023-07-17 21:30:00+00:00,1883.53,1911.5132427,68491.1,-1017.5591,-1.0,sl,5
BTC/USDT,short,swing_low_continuation,2023-07-18 16:30:00+00:00,2023-07-19 04:00:00+00:00,29900.01,30132.16050295,67851.35,-526.8134,-1.0,sl,23
SOL/USDT,long,pullback_long,2023-07-19 23:30:00+00:00,2023-07-20 08:30:00+00:00,26.45,27.32220393,67666.97,2231.3572,1.1705,tp,18
SOL/USDT,short,swing_low_continuation,2023-07-21 00:30:00+00:00,2023-07-22 23:00:00+00:00,25.22,24.43693418,68447.94,2125.2673,0.8188,tp,93
SOL/USDT,short,swing_low_continuation,2023-07-23 12:30:00+00:00,2023-07-23 17:30:00+00:00,24.6,25.17620252,69191.78,-1620.6698,-1.0,sl,10
SOL/USDT,short,swing_low_continuation,2023-07-24 10:00:00+00:00,2023-07-25 13:00:00+00:00,23.4,22.75924734,68624.55,1879.1181,0.8,tp,54
BTC/USDT,short,swing_low_continuation,2023-07-24 14:30:00+00:00,2023-07-26 18:00:00+00:00,29088.62,29425.80645678,68624.55,-795.475,-1.0,sl,103
SOL/USDT,long,pullback_long,2023-07-29 16:00:00+00:00,2023-07-30 13:30:00+00:00,25.07,24.76531039,69003.82,-838.6417,-1.0,sl,43
SOL/USDT,short,swing_low_continuation,2023-07-30 22:30:00+00:00,2023-07-31 02:30:00+00:00,24.11,24.72527526,68710.3,-1753.4528,-1.0,sl,8
SOL/USDT,short,swing_low_continuation,2023-07-31 13:30:00+00:00,2023-07-31 18:00:00+00:00,24.51,23.84553291,68096.59,1846.1013,1.5613,tp,9
SOL/USDT,short,swing_low_continuation,2023-07-31 18:30:00+00:00,2023-08-01 02:00:00+00:00,23.93,23.35193707,68742.73,1660.5777,1.1115,tp,15
BTC/USDT,short,swing_low_continuation,2023-08-01 14:30:00+00:00,2023-08-01 15:30:00+00:00,28861.93,28626.27456489,69323.93,566.0245,1.0779,tp,2
SOL/USDT,short,swing_low_continuation,2023-08-01 02:30:00+00:00,2023-08-02 00:00:00+00:00,23.33,24.1898172,69323.93,-2554.9039,-1.0,sl,43
SOL/USDT,short,swing_low_continuation,2023-08-03 06:30:00+00:00,2023-08-03 07:00:00+00:00,23.1,22.5562068,68627.82,1615.5559,1.4043,tp,1
SOL/USDT,short,swing_low_continuation,2023-08-03 07:30:00+00:00,2023-08-04 13:00:00+00:00,22.69,23.28850997,69193.27,-1825.1592,-1.0,sl,59
SOL/USDT,short,swing_low_continuation,2023-08-05 16:30:00+00:00,2023-08-06 04:00:00+00:00,22.55,22.94752743,68554.46,-1208.5268,-1.0,sl,23
BTC/USDT,short,swing_low_continuation,2023-08-05 07:30:00+00:00,2023-08-07 15:30:00+00:00,29050.01,28901.04532089,68554.46,351.5384,0.7738,tp,112
BTC/USDT,long,pullback_long,2023-08-09 16:00:00+00:00,2023-08-09 17:00:00+00:00,29761.7,29504.60811267,68254.51,-589.6061,-1.0,sl,2
SOL/USDT,long,pullback_long,2023-08-09 20:30:00+00:00,2023-08-11 02:30:00+00:00,24.34,24.89479687,68048.15,1551.0641,1.2,tp,60
ETH/USDT,long,pullback_long,2023-08-09 15:30:00+00:00,2023-08-11 16:30:00+00:00,1853.8,1841.38586924,68254.51,-457.0722,-1.0,sl,98
SOL/USDT,long,pullback_long,2023-08-12 02:30:00+00:00,2023-08-12 22:00:00+00:00,24.6,24.93366217,68431.05,928.1647,1.2,tp,39
SOL/USDT,long,pullback_long,2023-08-15 14:30:00+00:00,2023-08-15 19:00:00+00:00,24.88,24.52236735,68755.91,-988.3183,-1.0,sl,9
SOL/USDT,short,swing_low_continuation,2023-08-16 03:30:00+00:00,2023-08-16 09:30:00+00:00,23.79,23.23214781,68410.0,1604.1475,1.1811,tp,12
ETH/USDT,short,swing_low_continuation,2023-08-16 04:30:00+00:00,2023-08-16 13:30:00+00:00,1828.96,1818.84068384,68410.0,378.5006,1.2316,tp,18
SOL/USDT,short,swing_low_continuation,2023-08-16 10:00:00+00:00,2023-08-16 16:00:00+00:00,23.39,22.92507622,68971.45,1370.9477,0.8322,tp,12
BTC/USDT,short,swing_low_continuation,2023-08-16 14:00:00+00:00,2023-08-16 20:00:00+00:00,29088.62,28940.49413514,69103.92,351.8929,0.8,tp,12
ETH/USDT,short,swing_low_continuation,2023-08-16 14:00:00+00:00,2023-08-16 20:00:00+00:00,1821.42,1812.22673426,69103.92,348.7887,0.8016,tp,12
BTC/USDT,short,swing_low_continuation,2023-08-17 08:30:00+00:00,2023-08-17 14:00:00+00:00,28584.0,28338.52259999,69828.99,599.6865,1.0255,tp,11
ETH/USDT,short,swing_low_continuation,2023-08-17 08:30:00+00:00,2023-08-17 14:30:00+00:00,1797.7,1779.60298829,69828.99,702.9516,1.4939,tp,12
ETH/USDT,short,swing_low_continuation,2023-08-17 15:00:00+00:00,2023-08-17 15:00:00+00:00,1779.3,1764.69779831,70284.92,576.8081,0.799,tp,0
BTC/USDT,short,swing_low_continuation,2023-08-17 15:00:00+00:00,2023-08-17 15:30:00+00:00,28394.34,28165.73230738,70284.92,565.8759,0.8,tp,1
SOL/USDT,short,swing_low_continuation,2023-08-16 20:30:00+00:00,2023-08-17 21:30:00+00:00,22.69,22.10491802,69828.99,1800.6031,0.7536,tp,50
BTC/USDT,short,swing_low_continuation,2023-08-18 13:30:00+00:00,2023-08-18 17:00:00+00:00,26256.01,25718.99878029,71315.07,1458.5991,0.8401,tp,7
SOL/USDT,short,swing_low_continuation,2023-08-17 22:00:00+00:00,2023-08-22 17:30:00+00:00,21.27,20.27956628,71315.07,3320.7734,0.8148,tp,231
ETH/USDT,short,swing_low_continuation,2023-08-18 19:30:00+00:00,2023-08-22 17:30:00+00:00,1661.39,1619.40690043,71825.58,1815.0226,0.9547,tp,188
SOL/USDT,short,swing_low_continuation,2023-08-22 18:00:00+00:00,2023-08-22 21:00:00+00:00,20.16,19.715222,73623.1,1624.3023,0.8,tp,6
ETH/USDT,short,swing_low_continuation,2023-08-22 19:30:00+00:00,2023-08-22 21:00:00+00:00,1633.0,1603.83295876,73623.1,1314.9835,1.5407,tp,3
SOL/USDT,short,swing_low_continuation,2023-08-22 21:30:00+00:00,2023-08-22 23:00:00+00:00,19.77,20.68069204,74651.85,-3438.7883,-1.0,sl,3
SOL/USDT,short,swing_low_continuation,2023-08-23 12:30:00+00:00,2023-08-23 16:00:00+00:00,20.6,21.08310147,73448.28,-1722.4744,-1.0,sl,7
SOL/USDT,short,swing_low_continuation,2023-08-25 03:30:00+00:00,2023-08-25 15:00:00+00:00,20.63,20.26775176,72845.41,1279.114,0.5173,tp,23
SOL/USDT,short,swing_low_continuation,2023-08-25 17:30:00+00:00,2023-08-27 14:30:00+00:00,20.37,20.88996846,73293.1,-1870.8935,-1.0,sl,90
SOL/USDT,short,swing_low_continuation,2023-08-28 08:30:00+00:00,2023-08-28 12:00:00+00:00,20.31,20.63892999,72638.29,-1176.4112,-1.0,sl,7
ETH/USDT,short,swing_low_continuation,2023-08-28 09:30:00+00:00,2023-08-28 12:00:00+00:00,1636.49,1650.23194967,72638.29,-609.959,-1.0,sl,5
SOL/USDT,short,swing_low_continuation,2023-08-31 01:30:00+00:00,2023-08-31 15:30:00+00:00,20.65,20.25560659,72013.06,1375.3742,0.8,tp,28
ETH/USDT,short,swing_low_continuation,2023-08-31 20:30:00+00:00,2023-09-01 14:30:00+00:00,1656.22,1625.9557339,72494.44,1324.6978,1.3734,tp,36
SOL/USDT,short,swing_low_continuation,2023-08-31 20:30:00+00:00,2023-09-01 17:00:00+00:00,19.84,19.15049926,72494.44,2519.4037,1.674,tp,41
BTC/USDT,short,swing_low_continuation,2023-09-01 15:00:00+00:00,2023-09-01 17:00:00+00:00,25717.01,25424.27260421,72958.09,830.4838,0.8,tp,4
ETH/USDT,short,swing_low_continuation,2023-09-01 15:00:00+00:00,2023-09-01 17:00:00+00:00,1630.58,1612.40995917,72958.09,812.9938,0.8,tp,4
ETH/USDT,short,swing_low_continuation,2023-09-01 17:30:00+00:00,2023-09-01 20:30:00+00:00,1604.1,1633.76075424,74415.09,-1375.9789,-1.0,sl,6
SOL/USDT,short,swing_low_continuation,2023-09-01 17:30:00+00:00,2023-09-02 04:00:00+00:00,19.05,19.64265075,74415.09,-2315.074,-1.0,sl,21
BTC/USDT,short,swing_low_continuation,2023-09-01 17:30:00+00:00,2023-09-02 15:00:00+00:00,25381.59,25946.6388942,74415.09,-1656.6403,-1.0,sl,43
SOL/USDT,short,swing_low_continuation,2023-09-06 16:30:00+00:00,2023-09-06 17:30:00+00:00,19.3,19.85706717,72543.4,-2093.8625,-1.0,sl,2
BTC/USDT,short,swing_low_continuation,2023-09-07 08:30:00+00:00,2023-09-07 16:30:00+00:00,25739.87,25955.67114412,71810.55,-602.0543,-1.0,sl,16
ETH/USDT,short,swing_low_continuation,2023-09-07 13:30:00+00:00,2023-09-07 21:00:00+00:00,1627.68,1641.28434178,71810.55,-600.2011,-1.0,sl,15
SOL/USDT,short,swing_low_continuation,2023-09-10 04:30:00+00:00,2023-09-10 15:00:00+00:00,18.33,18.01892805,71389.76,1211.5304,0.6205,tp,21
ETH/USDT,short,swing_low_continuation,2023-09-10 10:30:00+00:00,2023-09-10 15:00:00+00:00,1623.65,1615.22609644,71389.76,370.388,1.2275,tp,9
ETH/USDT,short,swing_low_continuation,2023-09-10 15:30:00+00:00,2023-09-10 16:30:00+00:00,1616.26,1611.02387696,71943.43,233.0718,0.3609,tp,2
ETH/USDT,short,swing_low_continuation,2023-09-10 17:00:00+00:00,2023-09-10 17:00:00+00:00,1613.47,1602.46074289,72025.01,491.4513,0.7987,tp,0
BTC/USDT,short,swing_low_continuation,2023-09-10 17:30:00+00:00,2023-09-10 19:30:00+00:00,25713.43,25849.59404132,72197.01,-382.3153,-1.0,sl,4
ETH/USDT,short,swing_low_continuation,2023-09-10 17:30:00+00:00,2023-09-10 20:00:00+00:00,1608.24,1623.362352,72197.01,-678.8717,-1.0,sl,5
SOL/USDT,short,swing_low_continuation,2023-09-10 16:30:00+00:00,2023-09-11 10:00:00+00:00,18.09,17.59590845,71943.43,1964.9884,0.8982,tp,35
BTC/USDT,short,swing_low_continuation,2023-09-11 01:30:00+00:00,2023-09-11 14:00:00+00:00,25716.29,25494.26908193,71825.6,620.1044,1.0456,tp,25
ETH/USDT,short,swing_low_continuation,2023-09-11 10:30:00+00:00,2023-09-11 14:00:00+00:00,1584.17,1572.09873307,72513.35,552.5468,0.4374,tp,7
SOL/USDT,short,swing_low_continuation,2023-09-11 10:30:00+00:00,2023-09-12 03:00:00+00:00,17.53,18.30763016,72513.35,-3216.6896,-1.0,sl,33
SOL/USDT,short,swing_low_continuation,2023-09-12 17:30:00+00:00,2023-09-13 07:30:00+00:00,17.88,18.46541809,71797.93,-2350.7722,-1.0,sl,28
BTC/USDT,long,pullback_long,2023-09-15 01:30:00+00:00,2023-09-15 14:30:00+00:00,26509.34,26263.43074757,70975.16,-658.3886,-1.0,sl,26
SOL/USDT,long,pullback_long,2023-09-16 17:30:00+00:00,2023-09-17 01:00:00+00:00,19.02,18.75201727,70744.73,-996.7595,-1.0,sl,15
SOL/USDT,short,swing_low_continuation,2023-09-18 00:30:00+00:00,2023-09-18 02:00:00+00:00,18.72,19.02243004,70395.86,-1137.2769,-1.0,sl,3
ETH/USDT,short,swing_low_continuation,2023-09-18 00:30:00+00:00,2023-09-18 02:00:00+00:00,1618.5,1628.8216858,70395.86,-448.9366,-1.0,sl,3
BTC/USDT,long,pullback_long,2023-09-16 07:00:00+00:00,2023-09-18 02:30:00+00:00,26487.39,26714.75605088,70744.73,607.2682,1.1999,tp,87
BTC/USDT,long,pullback_long,2023-09-18 23:00:00+00:00,2023-09-19 09:00:00+00:00,26872.12,27205.38271373,70053.23,868.7863,1.2001,tp,20
ETH/USDT,long,pullback_long,2023-09-18 19:00:00+00:00,2023-09-19 09:30:00+00:00,1637.0,1658.84788849,70053.23,934.9512,1.1988,tp,29
ETH/USDT,long,pullback_long,2023-09-20 01:00:00+00:00,2023-09-20 09:30:00+00:00,1642.17,1629.84850615,70684.54,-530.3587,-1.0,sl,17
SOL/USDT,long,pullback_long,2023-09-19 19:30:00+00:00,2023-09-20 14:30:00+00:00,19.93,20.36132225,70684.54,1529.7448,1.1418,tp,38
ETH/USDT,short,swing_low_continuation,2023-09-21 10:30:00+00:00,2023-09-21 13:30:00+00:00,1607.57,1574.65709644,71034.32,1454.3353,5.703,tp,6
ETH/USDT,short,swing_low_continuation,2023-09-21 14:00:00+00:00,2023-09-22 08:00:00+00:00,1576.46,1601.00757704,71543.34,-1114.0249,-1.0,sl,36
BTC/USDT,short,swing_low_continuation,2023-09-22 02:30:00+00:00,2023-09-24 23:00:00+00:00,26584.83,26328.29231411,71543.34,690.3773,0.9096,tp,137
BTC/USDT,short,swing_low_continuation,2023-09-25 03:30:00+00:00,2023-09-25 16:00:00+00:00,26182.47,26423.7769822,71395.06,-658.0023,-1.0,sl,25
SOL/USDT,short,swing_low_continuation,2023-09-22 16:30:00+00:00,2023-09-26 21:00:00+00:00,19.41,19.05284605,71153.43,1309.2596,1.002,tp,201
SOL/USDT,short,swing_low_continuation,2023-09-26 22:30:00+00:00,2023-09-27 11:00:00+00:00,19.0,19.27058183,71623.0,-1019.9938,-1.0,sl,25
SOL/USDT,short,swing_low_continuation,2023-09-27 14:30:00+00:00,2023-09-28 00:00:00+00:00,19.1,19.29487404,71266.01,-727.1149,-1.0,sl,19
SOL/USDT,long,pullback_long,2023-09-30 06:00:00+00:00,2023-09-30 12:30:00+00:00,20.18,20.44062134,71011.51,917.1018,1.2,tp,13
BTC/USDT,long,pullback_long,2023-09-30 13:30:00+00:00,2023-09-30 15:00:00+00:00,26931.6,27033.49523831,71332.5,269.8853,1.2,tp,3
BTC/USDT,long,pullback_long,2023-10-01 01:00:00+00:00,2023-10-01 06:30:00+00:00,26991.08,27117.45291987,71426.96,334.4228,1.1998,tp,11
ETH/USDT,long,pullback_long,2023-10-01 01:00:00+00:00,2023-10-01 09:30:00+00:00,1674.02,1686.79978128,71426.96,545.2868,1.1979,tp,17
BTC/USDT,long,pullback_long,2023-10-01 19:00:00+00:00,2023-10-01 22:00:00+00:00,27096.13,27241.18347785,71734.86,384.0176,1.2,tp,6
ETH/USDT,short,swing_low_continuation,2023-10-03 14:30:00+00:00,2023-10-04 00:30:00+00:00,1650.47,1627.09750477,71869.26,1017.7488,0.9431,tp,20
BTC/USDT,long,pullback_long,2023-10-05 08:00:00+00:00,2023-10-05 13:00:00+00:00,27607.98,27822.98066141,72225.48,562.4651,1.2,tp,10
ETH/USDT,short,swing_low_continuation,2023-10-04 01:00:00+00:00,2023-10-05 15:30:00+00:00,1638.45,1616.22989388,72225.48,979.4976,0.8,tp,77
ETH/USDT,short,swing_low_continuation,2023-10-05 23:30:00+00:00,2023-10-06 07:30:00+00:00,1612.98,1632.64189633,72765.16,-886.9924,-1.0,sl,16
BTC/USDT,long,pullback_long,2023-10-08 06:00:00+00:00,2023-10-08 10:30:00+00:00,27933.92,27802.39888059,72454.72,-341.1382,-1.0,sl,9
ETH/USDT,short,swing_low_continuation,2023-10-09 11:30:00+00:00,2023-10-09 16:00:00+00:00,1593.78,1574.38793473,72335.32,880.1285,1.1276,tp,9
SOL/USDT,short,swing_low_continuation,2023-10-09 11:30:00+00:00,2023-10-09 16:30:00+00:00,22.19,21.70434866,72335.32,1583.1341,0.864,tp,10
BTC/USDT,short,swing_low_continuation,2023-10-09 16:30:00+00:00,2023-10-09 18:30:00+00:00,27389.65,27723.01535694,72643.36,-884.1581,-1.0,sl,4
ETH/USDT,short,swing_low_continuation,2023-10-10 12:30:00+00:00,2023-10-10 17:00:00+00:00,1582.22,1558.6034254,72888.0,1087.9428,2.0107,tp,9
SOL/USDT,short,swing_low_continuation,2023-10-09 17:00:00+00:00,2023-10-12 01:30:00+00:00,22.04,21.51830019,73197.46,1732.6271,0.8286,tp,113
