symbol,strategy,direction,entry_time,exit_time,entry_price,exit_price,exit_type,size_usd,gross_pnl,entry_fee,exit_fee,net_pnl
SOL,SLC,-1,2022-06-30 07:00:00+00:00,2022-06-30 23:30:00+00:00,31.85,33.73826985578037,SL,42231.05045682596,-2503.7243,0.0,0.0,-2503.7243
BTC,SLC,-1,2022-06-30 14:00:00+00:00,2022-06-30 23:30:00+00:00,18868.3,19453.60574669589,SL,42916.83673203367,-1331.3055,0.0,0.0,-1331.3055
BTC,PBL,1,2022-07-06 02:30:00+00:00,2022-07-06 22:00:00+00:00,19920.64,20556.84333496285,TP,41574.576302786794,1327.7628,0.0,0.0,1327.7628
BTC,PBL,1,2022-07-08 13:30:00+00:00,2022-07-08 15:00:00+00:00,21381.49,21960.53732342927,TP,42039.29327135433,1138.496,0.0,0.0,1138.496
SOL,SLC,-1,2022-07-11 01:00:00+00:00,2022-07-11 01:30:00+00:00,36.35,35.51221516152054,TP,42437.76686167346,978.094,0.0,0.0,978.094
BTC,SLC,-1,2022-07-11 01:00:00+00:00,2022-07-11 06:00:00+00:00,20812.8,20422.97205064377,TP,42437.76686167346,794.8679,0.0,0.0,794.8679
BTC,SLC,-1,2022-07-11 02:00:00+00:00,2022-07-11 22:00:00+00:00,20552.75,20153.714047026355,TP,42780.099768949185,830.5846,0.0,0.0,830.5846
BTC,SLC,-1,2022-07-11 06:00:00+00:00,2022-07-11 22:00:00+00:00,20504.4,20128.43865465222,TP,43058.30355079643,789.5017,0.0,0.0,789.5017
SOL,SLC,-1,2022-07-11 22:00:00+00:00,2022-07-11 22:30:00+00:00,34.64,33.65491354473378,TP,43625.333744108284,1240.6099,0.0,0.0,1240.6099
BTC,SLC,-1,2022-07-11 22:00:00+00:00,2022-07-12 00:00:00+00:00,20239.42,19855.140362135466,TP,43625.333744108284,828.3008,0.0,0.0,828.3008
BTC,SLC,-1,2022-07-11 23:00:00+00:00,2022-07-12 09:30:00+00:00,20007.25,19610.34462198293,TP,44059.54719336424,874.0567,0.0,0.0,874.0567
